uuid,latitude,longitude,altitude,speed,timestamp
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.571301,-52.737681,46.264771,12.15,2017-07-15 11:47
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.57174,-52.736976,44.644348,10.87,2017-07-15 11:47
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.572183,-52.736338,48.29657,13.23,2017-07-15 11:47
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.562527,-52.749002,54.365967,15.32,2017-07-15 11:48
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.563395,-52.748679,54.724854,17.030001,2017-07-15 11:48
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.564205,-52.748219,51.888062,16.35,2017-07-15 11:48
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.564968,-52.747619,50.859802,15.26,2017-07-15 11:48
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.565627,-52.746913,47.809814,14.79,2017-07-15 11:48
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.566251,-52.746237,49.314636,12.59,2017-07-15 11:48
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.566743,-52.745698,50.302124,10.99,2017-07-15 11:48
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.567157,-52.745229,45.686707,3.29,2017-07-15 11:48
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.567345,-52.745034,44.287109,5.05,2017-07-15 11:48
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.56148,-52.750296,57.279236,7.07,2017-07-15 11:49
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.561608,-52.750959,59.636292,8.83,2017-07-15 11:49
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.561708,-52.751672,60.309326,9.42,2017-07-15 11:49
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.561818,-52.752397,63.919495,5.95,2017-07-15 11:49
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.562002,-52.752174,63.166748,7.22,2017-07-15 11:49
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.561923,-52.751377,60.486084,13.2,2017-07-15 11:49
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.56184,-52.750501,58.336487,13.51,2017-07-15 11:49
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.561786,-52.749448,56.016418,7.8,2017-07-15 11:49
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.56203,-52.749166,54.548096,12.62,2017-07-15 11:49
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.560831,-52.752533,61.35553,2.52,2017-07-15 11:50
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.560803,-52.752074,59.553101,5.28,2017-07-15 11:50
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.560772,-52.75156,66.950745,6.14,2017-07-15 11:50
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.560753,-52.75107,66.694092,6.82,2017-07-15 11:50
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.560736,-52.750598,60.270996,7,2017-07-15 11:50
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.560933,-52.750339,62.564392,7.83,2017-07-15 11:50
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.5609,-52.753015,69.891052,1.31,2017-07-15 11:53
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.560713,-52.752809,80.89209,0,2017-07-15 11:53
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.560505,-52.752942,80.498413,0,2017-07-15 11:53
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.561335,-52.753257,67.806763,1.3,2017-07-15 11:54
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.561126,-52.753093,69.721252,1.67,2017-07-15 11:54
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.56128,-52.754463,74.033203,0.32,2017-07-15 11:55
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.561204,-52.754139,79.782349,4.48,2017-07-15 11:55
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.561117,-52.754718,67.835693,0.19,2017-07-15 11:56
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.561536,-52.755455,73.24279,-1,2017-07-15 11:58
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.56143,-52.754844,74.767761,-1,2017-07-15 11:58
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.561633,-52.754877,73.394127,-1,2017-07-15 11:59
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.561839,-52.755398,73.75676,-1,2017-07-15 12:00
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.561902,-52.754946,73.389519,-1,2017-07-15 12:01
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.561842,-52.755418,73.966782,-1,2017-07-15 12:03
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.561579,-52.755814,68.686035,1.89,2017-07-15 12:04
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.560607,-52.756269,68.251328,-1,2017-07-15 15:28
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.560949,-52.753286,71.469788,0.77,2017-07-15 16:05
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.560734,-52.753185,97.005981,4.76,2017-07-15 16:05
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.560921,-52.752951,69.433838,1.01,2017-07-15 16:06
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.560334,-52.75272,74.637167,2.37,2017-07-15 16:07
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.560556,-52.752631,73.294638,3.01,2017-07-15 16:07
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.560795,-52.75267,73.299416,1.07,2017-07-15 16:07
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.560975,-52.746905,74.47754,14.44,2017-07-15 16:08
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.560788,-52.747998,74.663436,15.25,2017-07-15 16:08
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.560433,-52.74909,74.797799,14.4,2017-07-15 16:08
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.559981,-52.74999,76.22543,13.78,2017-07-15 16:08
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.559565,-52.75086,77.219752,12.74,2017-07-15 16:08
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.559256,-52.75168,78.125271,10.11,2017-07-15 16:08
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.559223,-52.752397,78.430945,4.34,2017-07-15 16:08
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.559425,-52.752552,78.620408,6.22,2017-07-15 16:08
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.559633,-52.752725,77.505572,7.87,2017-07-15 16:08
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.560139,-52.752899,75.113555,2.81,2017-07-15 16:08
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.564316,-52.738873,75.329219,11.02,2017-07-15 16:09
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.563783,-52.739213,76.669371,9.53,2017-07-15 16:09
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.56337,-52.739644,77.735748,7.23,2017-07-15 16:09
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.563386,-52.740053,78.037565,10.2,2017-07-15 16:09
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.56317,-52.740832,78.492927,13.66,2017-07-15 16:09
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.562892,-52.741826,78.509616,14.01,2017-07-15 16:09
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.562688,-52.74252,78.859987,14.46,2017-07-15 16:09
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.562466,-52.743234,78.76695,14.43,2017-07-15 16:09
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.562107,-52.744222,78.181913,13.87,2017-07-15 16:09
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.561694,-52.74515,76.931284,13.79,2017-07-15 16:09
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.561286,-52.746041,75.280115,13.22,2017-07-15 16:09
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.568621,-52.734089,67.158776,4.12,2017-07-15 16:10
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.568434,-52.734331,68.795083,10.28,2017-07-15 16:10
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.568012,-52.734813,68.466651,12.78,2017-07-15 16:10
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.567642,-52.735244,68.225422,12.87,2017-07-15 16:10
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.567174,-52.735727,67.802057,12.86,2017-07-15 16:10
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.566672,-52.73631,69.009843,12.82,2017-07-15 16:10
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.566237,-52.736813,69.658356,12.74,2017-07-15 16:10
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.565837,-52.737223,70.230527,11.3,2017-07-15 16:10
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.56535,-52.737798,71.821663,11.5,2017-07-15 16:10
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.564832,-52.73837,74.357259,11.35,2017-07-15 16:10
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.572067,-52.728156,59.326982,12.87,2017-07-15 16:11
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.571653,-52.728961,61.879265,12.37,2017-07-15 16:11
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.571179,-52.729881,63.72054,12.92,2017-07-15 16:11
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.570838,-52.730527,65.596093,12.28,2017-07-15 16:11
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.570504,-52.73116,66.03482,11.39,2017-07-15 16:11
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.570111,-52.73194,65.346311,12.66,2017-07-15 16:11
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.569714,-52.732663,65.945713,11.45,2017-07-15 16:11
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.569351,-52.733332,65.997119,11.42,2017-07-15 16:11
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.568863,-52.73385,67.329082,6.82,2017-07-15 16:11
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.577046,-52.721545,46.092082,7.66,2017-07-15 16:12
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.576618,-52.722048,48.651091,14.28,2017-07-15 16:12
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.575971,-52.722733,52.573662,14.23,2017-07-15 16:12
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.575378,-52.723338,55.117578,12.94,2017-07-15 16:12
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.574889,-52.724085,55.624107,13.26,2017-07-15 16:12
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.574507,-52.724732,55.941893,12.61,2017-07-15 16:12
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.574081,-52.725234,57.772244,11.66,2017-07-15 16:12
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.573524,-52.725891,58.07702,11.46,2017-07-15 16:12
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.573106,-52.726386,58.939138,11.72,2017-07-15 16:12
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.572708,-52.726962,59.254722,12.55,2017-07-15 16:12
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.572358,-52.727613,58.931363,12.76,2017-07-15 16:12
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.577976,-52.7206,45.421386,12.17,2017-07-15 16:13
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.577464,-52.721231,45.766108,9.48,2017-07-15 16:13
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.581681,-52.713472,48.850365,8.44,2017-07-15 16:14
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.581309,-52.714174,48.916561,12.71,2017-07-15 16:14
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.580969,-52.714862,48.667053,13.34,2017-07-15 16:14
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.580683,-52.715446,48.965214,12.78,2017-07-15 16:14
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.580369,-52.716006,48.096856,12.69,2017-07-15 16:14
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.580037,-52.716616,46.589671,10.95,2017-07-15 16:14
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.579755,-52.717179,46.268025,11.76,2017-07-15 16:14
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.579487,-52.717734,45.640534,13.41,2017-07-15 16:14
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.579039,-52.718602,44.990774,14.26,2017-07-15 16:14
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.578736,-52.719227,44.722647,13.68,2017-07-15 16:14
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.578385,-52.71993,44.754111,13.42,2017-07-15 16:14
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.583392,-52.71031,44.600944,8.9,2017-07-15 16:15
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.582978,-52.710986,45.053258,13.14,2017-07-15 16:15
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.582481,-52.711921,44.494937,12.98,2017-07-15 16:15
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.582138,-52.712569,43.845197,11.46,2017-07-15 16:15
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.581819,-52.713178,45.450757,4.63,2017-07-15 16:15
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.583719,-52.706519,50.206093,13.03,2017-07-15 16:16
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.584292,-52.706626,48.901156,12.63,2017-07-15 16:16
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.584778,-52.706758,47.734165,12.62,2017-07-15 16:16
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.585229,-52.707057,45.944152,12.66,2017-07-15 16:16
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.585788,-52.707512,47.406793,10.34,2017-07-15 16:16
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.586151,-52.708023,47.969222,6.26,2017-07-15 16:16
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.586256,-52.708359,47.991865,8.54,2017-07-15 16:16
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.585903,-52.708872,46.453263,13.04,2017-07-15 16:16
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.585429,-52.709137,45.697587,14.84,2017-07-15 16:16
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.584921,-52.709404,45.128005,14.45,2017-07-15 16:16
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.584184,-52.709789,45.648186,13.31,2017-07-15 16:16
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.583657,-52.710107,45.167681,7.49,2017-07-15 16:16
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.578061,-52.704027,18.113865,3.23,2017-07-15 16:17
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.5783,-52.704099,19.907737,7.15,2017-07-15 16:17
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.5788,-52.704249,27.751489,12.67,2017-07-15 16:17
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.579293,-52.704343,33.244403,12.6,2017-07-15 16:17
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.579758,-52.704366,37.907067,13.38,2017-07-15 16:17
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.580324,-52.704341,42.700198,11.93,2017-07-15 16:17
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.580929,-52.70441,44.480547,12.5,2017-07-15 16:17
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.58141,-52.70476,44.478757,12.83,2017-07-15 16:17
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.581822,-52.705172,46.329485,13.18,2017-07-15 16:17
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.58241,-52.705723,50.501382,13.57,2017-07-15 16:17
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.58306,-52.706219,51.306436,13.45,2017-07-15 16:17
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.575374,-52.702928,23.022279,6.02,2017-07-15 16:18
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.575913,-52.703076,19.397268,11.47,2017-07-15 16:18
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.576435,-52.703415,18.029645,11.53,2017-07-15 16:18
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.576987,-52.70366,17.671291,11.44,2017-07-15 16:18
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.577564,-52.703877,17.336936,10.09,2017-07-15 16:18
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.572037,-52.701903,39.748659,9.54,2017-07-15 16:19
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.572513,-52.702102,40.217375,7.46,2017-07-15 16:19
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.572772,-52.70221,40.216805,7.2,2017-07-15 16:19
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.573038,-52.702308,40.100347,7.38,2017-07-15 16:19
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.573315,-52.702395,38.686392,7.54,2017-07-15 16:19
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.57381,-52.702545,35.472965,8.62,2017-07-15 16:19
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.574332,-52.702693,32.552792,10.6,2017-07-15 16:19
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.574872,-52.702826,27.703444,9.67,2017-07-15 16:19
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.571073,-52.700616,32.896114,5.64,2017-07-15 16:20
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.570824,-52.700794,30.413562,4.43,2017-07-15 16:20
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.570641,-52.700533,27.611211,5.84,2017-07-15 16:20
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.570422,-52.70061,25.340818,4.91,2017-07-15 16:20
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.570531,-52.700958,25.96299,4.21,2017-07-15 16:20
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.570733,-52.701177,28.773299,3.75,2017-07-15 16:20
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.571159,-52.701645,35.426126,7.63,2017-07-15 16:20
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.571573,-52.701705,37.650586,9.56,2017-07-15 16:20
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.571097,-52.700599,33.758938,1.4,2017-07-15 16:21
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.571363,-52.700561,34.294164,5.45,2017-07-15 16:21
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.571324,-52.700561,30.568669,0.54,2017-07-15 16:22
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.571114,-52.700694,54.326554,1.05,2017-07-15 16:24
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.570938,-52.700473,53.930058,1.06,2017-07-15 16:25
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.57066,-52.701086,26.336914,0,2017-07-16 0:28
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.570927,-52.701533,24.285339,0,2017-07-16 2:10
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.572772,-52.702254,33.21106,8,2017-07-16 9:09
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.579981,-52.704368,27.538635,15.32,2017-07-16 9:10
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.579192,-52.704338,22.855286,14.22,2017-07-16 9:10
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.578675,-52.704212,17.381348,14.07,2017-07-16 9:10
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.578165,-52.704058,11.005127,14.17,2017-07-16 9:10
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.577588,-52.703885,15.842285,14.49,2017-07-16 9:10
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.577064,-52.703692,16.263306,15.49,2017-07-16 9:10
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.576517,-52.703455,17.753723,16.190001,2017-07-16 9:10
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.575982,-52.703106,23.421021,16.059999,2017-07-16 9:10
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.575192,-52.702893,28.754639,13.94,2017-07-16 9:10
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.574518,-52.702743,36.521667,12.15,2017-07-16 9:10
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.57387,-52.702564,38.425659,11.2,2017-07-16 9:10
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.573261,-52.702379,39.16571,9.55,2017-07-16 9:10
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.585931,-52.707629,35.313782,13.17,2017-07-16 9:11
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.585417,-52.707209,38.514709,15.11,2017-07-16 9:11
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.584913,-52.70683,38.764526,14.16,2017-07-16 9:11
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.584153,-52.706603,40.259338,13.75,2017-07-16 9:11
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.58346,-52.706444,41.667725,12.98,2017-07-16 9:11
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.582897,-52.7061,40.374207,14.05,2017-07-16 9:11
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.582441,-52.705748,37.051208,14.88,2017-07-16 9:11
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.581978,-52.705326,31.576477,14.44,2017-07-16 9:11
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.581522,-52.704872,29.129272,13.87,2017-07-16 9:11
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.581029,-52.704399,28.703125,11.64,2017-07-16 9:11
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.580479,-52.70433,27.384338,13.38,2017-07-16 9:11
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.583038,-52.711148,40.778748,13.56,2017-07-16 9:12
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.583423,-52.710465,40.706543,11.63,2017-07-16 9:12
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.583848,-52.710155,34.323059,9.14,2017-07-16 9:12
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.584363,-52.709884,34.015015,12.71,2017-07-16 9:12
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.585001,-52.709565,31.658875,14,2017-07-16 9:12
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.585708,-52.709205,36.029907,14.01,2017-07-16 9:12
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.586207,-52.708749,38.721008,11.1,2017-07-16 9:12
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.586408,-52.708002,41.19165,5.93,2017-07-16 9:12
,,,,,
,,,,,
2C08C96C-2595-4813-9EED-F1C8BE107854,47.578524,-52.719777,38.827148,13.23,2017-07-16 9:13
,,,,,
,,,,,
